pcode,LOC_NUM_PLCS_VIST,LOC_TIME_NONE,LOC_TIME_WORK,LOC_TIME_EATING,LOC_TIME_SOCIAL,LOC_TIME_OTHERS,LOC_TIME_GYM,LOC_TIME_HOME,APP_DUR_WORK_sum,APP_DUR_WORK_count,APP_DUR_SOCIAL_sum,APP_DUR_SOCIAL_count,APP_DUR_sum,APP_DUR_count,keyevent_DIST_sum,keyevent_DIST_count,keyevent_TIME_sum,keyevent_TIME_count,keyevent_SOCIAL_DIST_sum,keyevent_SOCIAL_DIST_count,keyevent_ENTER_DIST_sum,keyevent_ENTER_DIST_count,keyevent_INFO_DIST_sum,keyevent_INFO_DIST_count,keyevent_HEALTH_DIST_sum,keyevent_HEALTH_DIST_count,keyevent_WORK_DIST_sum,keyevent_WORK_DIST_count,keyevent_SOCIAL_TIME_sum,keyevent_SOCIAL_TIME_count,keyevent_ENTER_TIME_sum,keyevent_ENTER_TIME_count,keyevent_INFO_TIME_sum,keyevent_INFO_TIME_count,keyevent_HEALTH_TIME_sum,keyevent_HEALTH_TIME_count,keyevent_WORK_TIME_sum,keyevent_WORK_TIME_count,SCR#entropy,SCR#state_changes,SCR#SCREEN_OFF_count,SCR#SCREEN_ON_count,SCR#unknown_count,SCR#dur_SCREEN_OFF,SCR#dur_SCREEN_ON,SCR#dur_unknown,APP_DUR_ENTER_sum,APP_DUR_ENTER_count,APP_DUR_INFO_sum,APP_DUR_INFO_count,APP_DUR_HEALTH_sum,APP_DUR_HEALTH_count,FitbitStepcount_sum,Fitbitcalorie_sum,Fitbitdistance_sum,ACT#count_ON_BICYCLE,ACT#count_STILL,ACT#count_WALKING,ACT#dur_ON_BICYCLE,ACT#dur_STILL,ACT#dur_WALKING,ACT#count_IN_VEHICLE,ACT#dur_IN_VEHICLE,ACT#count_RUNNING,ACT#dur_RUNNING,MSG_SNT#CNT,MSG_RCV#CNT,MSG#CNT,CALL#CNT,CALL#DUR,next_hour_binary_personal,stress_binary_personal,window_start_time,sleep_duration_sec,sleep_duration_hr,sleep_onset_hour,sleep_midpoint_hour
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-16 21:00:00,10173.643,2.8260119444444443,4.183333333333334,5.583333333333333
P002,1.0,0.0,39.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278995,14.0,972.886992,24.0,1246.7066178321838,1156.0,484.574,1156.0,1231.6000680923462,1156.0,0.0,1156.0,0.0,1156.0,0.0,1156.0,0.0,1156.0,322.041,1156.0,0.0,1156.0,0.0,1156.0,0.0,1156.0,0.0,1156.0,0.0254596600896208,6.0,2.0,2.0,1152.0,247.0,87.0,2106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,,2020-12-17 09:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,54.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.874002,12.0,1771.040987,47.0,537.8694306612015,470.0,137.891,470.0,537.8694306612015,470.0,0.0,470.0,0.0,470.0,0.0,470.0,0.0,470.0,137.891,470.0,0.0,470.0,0.0,470.0,0.0,470.0,0.0,470.0,0.1177144728177517,15.0,5.0,5.0,460.0,547.0,164.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1245.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-17 10:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7309989999999995,4.0,2172.332046,7.0,2.2360680103302,14.0,3.038,14.0,2.2360680103302,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,3.038,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.796311640173813,5.0,2.0,2.0,10.0,1940.0,225.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-17 11:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.605003,9.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.7214636866925116,5.0,2.0,1.0,9.0,1545.0,694.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-17 13:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.3400089999998,11.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.7647544195674196,7.0,2.0,2.0,11.0,317.0,13.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-17 14:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,24.98333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06298800000001,22.0,1667.6409549999996,35.0,468.3130966424942,397.0,132.288,397.0,468.3130966424942,397.0,0.0,397.0,0.0,397.0,0.0,397.0,0.0,397.0,132.288,397.0,0.0,397.0,0.0,397.0,0.0,397.0,0.0,397.0,0.0760854685335744,10.0,2.0,3.0,392.0,775.0,14.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,271.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-17 15:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,3.0,2.0166666666666666,52.0,0.0,0.0,0.0,0.0,4.016666666666667,0.0,0.0,0.0,0.0,245.953005,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,673.0,245.672006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,129.0,207.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-17 17:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.66666666666666,0.0,0.0,0.256,7.0,187.913999,27.0,27.3731826543808,49.0,9.004,49.0,27.3731826543808,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,9.004,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.0,49.0,0.3982187650590406,6.0,3.0,2.0,44.0,174.0,12.0,2371.0,0.017999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,152.0,1313.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-17 18:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.516666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-17 19:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.6931471805599453,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-17 20:00:00,13421.602,3.728222777777778,4.133333333333334,6.0
P002,1.0,51.016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.003974,31.0,1379.902967,63.0,785.888950586319,670.0,215.458,670.0,710.2445954084396,670.0,0.0,670.0,0.0,670.0,0.0,670.0,0.0,670.0,144.083,670.0,0.0,670.0,0.0,670.0,0.0,670.0,0.0,670.0,0.1792564600887837,40.0,12.0,12.0,646.0,755.0,195.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,457.0,1021.0,2.0,1369.0,0.0,0.0,0.0,9.0,9.0,2.0,27.0,0.0,,2020-12-18 09:00:00,10753.312,2.987031111111111,5.0,6.5
P002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.719015,13.0,2176.777024,17.0,70.19348883628845,101.0,34.946,101.0,70.19348883628845,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,34.946,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,101.0,0.4985190474380598,23.0,7.0,7.0,87.0,1093.0,16.0,1023.0,258.60501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-12-18 10:00:00,10753.312,2.987031111111111,5.0,6.5
P002,2.0,44.53333333333333,0.0,0.0,12.083333333333334,0.0,0.0,0.0,0.004,1.0,268.711986,47.0,1534.542,82.0,561.657944560051,594.0,181.319,594.0,536.7256903648376,594.0,0.0,594.0,0.0,594.0,0.0,594.0,0.0,594.0,173.284,594.0,0.0,594.0,0.0,594.0,0.0,594.0,0.0,594.0,0.2350070906118511,40.0,15.0,15.0,564.0,1963.0,466.0,759.0,0.075999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,320.0,719.0,3.0,1538.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,,0.0,2020-12-18 11:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,58.05,0.0,0.0,0.0,0.0,0.0,281.0799899999999,38.0,297.327986,65.0,286.49752855300903,360.0,116.164,360.0,280.50682377815247,360.0,0.0,360.0,0.0,360.0,0.0,360.0,0.0,360.0,114.725,360.0,0.0,360.0,0.0,360.0,0.0,360.0,0.0,360.0,0.1461846336902896,12.0,5.0,5.0,350.0,1054.0,78.0,1252.0,0.012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-18 12:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,56.45,0.0,0.0,0.0,0.0,0.0,365.194003,23.0,2143.049982,39.0,80.21714699268341,117.0,35.817,117.0,6.841619253158569,117.0,0.0,117.0,0.0,117.0,0.0,117.0,0.0,117.0,10.192,117.0,0.0,117.0,0.0,117.0,0.0,117.0,0.0,117.0,0.3765133334864916,17.0,5.0,6.0,106.0,1596.0,38.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-18 13:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,39.46666666666667,0.0,0.0,0.0,0.0,0.0,0.110998,5.0,462.805003,10.0,14.242640614509584,26.0,8.072,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.1630236294943659,1.0,1.0,0.0,25.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-18 14:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,51.41666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18 15:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.81666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18 16:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18 17:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.898,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-18 18:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-18 19:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18 20:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,0.0,0.0,0.0,55.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-18 21:00:00,10753.312,2.987031111111111,5.0,6.5
P002,1.0,56.38333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.029001,7.0,21.974836945533752,20.0,3.021,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.1985152433458726,1.0,1.0,0.0,19.0,0.0,0.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-19 09:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.681003,22.0,2562.373,33.0,702.0270574092865,673.0,213.173,673.0,702.0270574092865,673.0,0.0,673.0,0.0,673.0,0.0,673.0,0.0,673.0,213.173,673.0,0.0,673.0,0.0,673.0,0.0,673.0,0.0,673.0,0.196102500959476,38.0,13.0,14.0,646.0,1234.0,144.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,21.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19 10:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,5.0,17.4,16.35,10.266666666666667,0.0,0.0,0.0,13.616666666666667,162.983995,5.0,765.9129910000001,41.0,2228.752976,64.0,201.843474984169,248.0,50.206,248.0,201.843474984169,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,50.206,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.0,248.0,0.4524281580259841,48.0,14.0,16.0,218.0,1779.0,687.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,112.0,864.0,1303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-19 11:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-19 16:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98333333333333,0.019999,1.0,0.4099899999999999,21.0,816.0009800000001,43.0,619.5903989076614,428.0,186.723,428.0,269.8649057149887,428.0,0.0,428.0,0.0,428.0,0.0,428.0,0.0,428.0,79.682,428.0,0.0,428.0,0.0,428.0,0.0,428.0,0.0,428.0,0.0164905468700615,1.0,0.0,1.0,427.0,0.0,2.0,2778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19 17:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98333333333333,0.0,0.0,0.031999,2.0,8.205997000000002,7.0,33.12124681472778,30.0,10.702,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19 18:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-19 19:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-19 20:00:00,8360.058,2.3222383333333334,5.666666666666667,6.833333333333333
P002,1.0,0.0,58.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.446999,4.0,107.261996,10.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.8608513906312316,7.0,3.0,2.0,10.0,62.0,1078.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-20 09:00:00,30874.157,8.576154722222222,23.25,3.533333333333333
P002,1.0,0.0,53.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.1810049999995,9.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.9840865030829146,11.0,3.0,4.0,9.0,1422.0,287.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-20 10:00:00,30874.157,8.576154722222222,23.25,3.533333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.91666666666666,0.0,0.0,0.282998,4.0,8.527992,13.0,76.13620901107788,77.0,18.135,77.0,60.718098521232605,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,13.965,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.0,77.0,0.2840379959279669,8.0,3.0,2.0,72.0,6.0,11.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-20 18:00:00,30874.157,8.576154722222222,23.25,3.533333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-20 19:00:00,30874.157,8.576154722222222,23.25,3.533333333333333
P002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-20 20:00:00,30874.157,8.576154722222222,23.25,3.533333333333333
P002,3.0,25.4,3.433333333333333,30.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1039.867991,29.0,2923.895001,42.0,133.9472669363022,187.0,32.504,187.0,133.9472669363022,187.0,0.0,187.0,0.0,187.0,0.0,187.0,0.0,187.0,32.504,187.0,0.0,187.0,0.0,187.0,0.0,187.0,0.0,187.0,0.5515786838452247,43.0,15.0,15.0,157.0,2597.0,690.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1826.0,759.0,4.0,876.0,0.0,0.0,0.0,1.0,1.0,2.0,187.0,1.0,,2020-12-21 09:00:00,6732.205,1.8700569444444444,6.116666666666666,7.05
