pcode,date,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,SCR_CNT_ep_0,SCR_CNT_ep_1,SCR_CNT_ep_2,SCR_CNT_ep_3,SCR_CNT_ep_4,ACT_IN_VEHICLE_ep_0,ACT_ON_BIKE_ep_0,ACT_RUNNING_ep_0,ACT_FOOT_ep_0,ACT_WALKING_ep_0,ACT_STILL_ep_0,ACT_TILTING_ep_0,ACT_UNKNOWN_ep_0,ACT_IN_VEHICLE_ep_1,ACT_ON_BIKE_ep_1,ACT_RUNNING_ep_1,ACT_FOOT_ep_1,ACT_WALKING_ep_1,ACT_STILL_ep_1,ACT_TILTING_ep_1,ACT_UNKNOWN_ep_1,ACT_IN_VEHICLE_ep_2,ACT_ON_BIKE_ep_2,ACT_RUNNING_ep_2,ACT_FOOT_ep_2,ACT_WALKING_ep_2,ACT_STILL_ep_2,ACT_TILTING_ep_2,ACT_UNKNOWN_ep_2,ACT_IN_VEHICLE_ep_3,ACT_ON_BIKE_ep_3,ACT_RUNNING_ep_3,ACT_FOOT_ep_3,ACT_WALKING_ep_3,ACT_STILL_ep_3,ACT_TILTING_ep_3,ACT_UNKNOWN_ep_3,ACT_IN_VEHICLE_ep_4,ACT_ON_BIKE_ep_4,ACT_RUNNING_ep_4,ACT_FOOT_ep_4,ACT_WALKING_ep_4,ACT_STILL_ep_4,ACT_TILTING_ep_4,ACT_UNKNOWN_ep_4,SLP_DUR,SLP_START,SLP_END,CON_DUR_ep_0,CON_CNT_ep_0,CON_VCN_ep_0,CON_DUR_ep_1,CON_CNT_ep_1,CON_VCN_ep_1,CON_DUR_ep_2,CON_CNT_ep_2,CON_VCN_ep_2,CON_DUR_ep_3,CON_CNT_ep_3,CON_VCN_ep_3,CON_DUR_ep_4,CON_CNT_ep_4,CON_VCN_ep_4,CAL_IN_CNT_ep_0,CAL_IN_DUR_ep_0,CAL_OUT_CNT_ep_0,CAL_OUT_DUR_ep_0,CAL_MISS_CNT_ep_0,CAL_IN_CNT_ep_1,CAL_IN_DUR_ep_1,CAL_OUT_CNT_ep_1,CAL_OUT_DUR_ep_1,CAL_MISS_CNT_ep_1,CAL_IN_CNT_ep_2,CAL_IN_DUR_ep_2,CAL_OUT_CNT_ep_2,CAL_OUT_DUR_ep_2,CAL_MISS_CNT_ep_2,CAL_IN_CNT_ep_3,CAL_IN_DUR_ep_3,CAL_OUT_CNT_ep_3,CAL_OUT_DUR_ep_3,CAL_MISS_CNT_ep_3,CAL_IN_CNT_ep_4,CAL_IN_DUR_ep_4,CAL_OUT_CNT_ep_4,CAL_OUT_DUR_ep_4,CAL_MISS_CNT_ep_4,MSG_IN_CNT_ep_0,MSG_OUT_CNT_ep_0,MSG_IN_CNT_ep_1,MSG_OUT_CNT_ep_1,MSG_IN_CNT_ep_2,MSG_OUT_CNT_ep_2,MSG_IN_CNT_ep_3,MSG_OUT_CNT_ep_3,MSG_IN_CNT_ep_4,MSG_OUT_CNT_ep_4,stress_binary_personal
P005,2015-12-18,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334,901.92865,0.0,0.0,0.0,901.92865,1.6666666,0.0,0.0,0.0,1.6666666,224.33333,0.0,0.0,492.66666,0.0,85472.0,130.66667,79.333336,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,224.33333,0.0,0.0,492.66666,0.0,20673.0,130.66667,79.333336,23.333334,0.0,186.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2015-12-21,77.29649,37.55182,0.0,0.0,39.744675,1.0,1.0,1.0,1.0,1.0,20648.998,4371.469,4066.5583,7475.703,4735.267,29.666666,8.333333,7.3333335,8.333333,6.6666665,2085.6667,26.666666,0.0,6687.6665,0.0,69882.336,6592.3335,1124.3334,406.66666,0.0,0.0,1755.6666,0.0,17933.666,1220.3334,282.66666,425.0,0.0,0.0,1839.6666,0.0,17549.666,1599.3334,186.33333,447.0,0.0,0.0,2644.6667,0.0,16195.333,2042.0,271.0,807.0,26.666666,0.0,447.66666,0.0,18203.666,1730.6666,384.33334,4.0,28.0,60.0,327.33334,0.6666667,0.02724009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002474635,327.33334,0.6666667,0.06825572,0.0,0.0,0.6666667,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2015-12-23,71.40332,71.40332,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,23183.963,4598.783,4698.5254,11561.301,2325.354,23.0,5.3333335,5.6666665,9.666667,2.6666667,918.0,9.333333,0.0,3604.0,0.0,76834.0,4612.6665,421.0,212.66667,0.0,0.0,1043.6666,0.0,18709.666,1494.6666,138.33333,175.66667,0.0,0.0,1396.0,0.0,18946.666,1013.0,68.666664,424.33334,9.333333,0.0,973.3333,0.0,18338.666,1668.3334,186.0,105.333336,0.0,0.0,191.0,0.0,20839.0,436.66666,28.0,6.6666665,6.6666665,60.0,1810.3334,4.0,0.13400586,393.66666,0.6666667,0.084550135,0.0,0.0,0.0014684288,1089.3334,2.6666667,0.17087074,327.33334,0.6666667,0.068121694,0.0,0.0,1.0,68.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,3.6666667,0.0,0.0,0.0,0.6666667,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2015-12-25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666667,13026.15,0.0,4338.725,7731.5835,955.8417,15.0,0.0,6.3333335,6.0,2.6666667,650.3333,47.666668,0.0,1588.6666,0.0,80755.0,3009.3333,348.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,167.33333,0.0,0.0,664.3333,0.0,20077.0,639.3333,52.0,451.66666,23.333334,0.0,823.0,0.0,17898.0,2148.6667,255.33333,31.333334,24.333334,0.0,101.333336,0.0,21181.0,221.33333,40.666668,11.416667,0.0,91.333336,433.0,1.3333334,0.042794812,0.0,0.0,0.0,123.333336,0.33333334,0.047558922,309.66666,1.0,0.05304469,0.0,0.0,0.0,0.0,0.0,0.6666667,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,6.6666665,0.0,0.0,0.0,0.33333334,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2015-12-28,51.675114,0.0,25.837557,0.0,0.0,1.0,0.33333334,1.0,1.0,1.0,14836.125,151.43,2148.221,10207.706,2328.768,23.333334,1.0,5.3333335,16.333334,2.3333333,1779.6666,22.0,0.0,6691.6665,0.0,75588.336,1972.3334,345.0,8.666667,0.0,0.0,288.33334,0.0,21281.0,8.333333,12.666667,144.66667,0.0,0.0,1365.6666,0.0,19601.334,455.33334,33.0,1406.6666,22.0,0.0,4499.6665,0.0,14578.667,895.3333,197.66667,219.66667,0.0,0.0,538.0,0.0,20127.334,613.3333,101.666664,12.0,1.3333334,97.333336,633.6667,2.3333333,0.07083027,0.0,0.0,0.0,150.33333,1.0,0.030996662,347.0,0.6666667,0.11864956,136.33333,0.6666667,0.04234133,0.0,0.0,1.6666666,31.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666,31.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2015-12-30,51.675114,0.0,25.837557,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12142.034,156.33833,2999.5513,7346.2295,1639.9147,24.666666,1.3333334,5.6666665,14.666667,3.6666667,652.6667,4.3333335,0.0,4685.6665,0.0,78766.336,1863.3334,426.66666,8.666667,0.0,0.0,288.33334,0.0,21281.0,8.333333,12.666667,209.66667,0.0,0.0,1475.0,0.0,19244.666,601.0,69.666664,410.66666,4.3333335,0.0,2542.3333,0.0,17554.334,827.0,261.33334,23.666666,0.0,0.0,380.0,0.0,20686.334,427.0,83.0,10.166667,10.0,91.333336,103.333336,0.6666667,0.011357847,0.0,0.0,0.0,0.0,0.0,0.0,63.333332,0.33333334,0.015741717,40.0,0.33333334,0.009674028,0.0,0.0,2.3333333,34.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333,34.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-01-02,511.75848,0.0,0.0,511.75848,0.0,1.0,1.0,1.0,1.0,1.0,4956.73,0.0,1823.01,1968.496,1165.224,13.0,0.0,4.0,7.3333335,2.0,463.33334,0.0,0.0,2477.0,0.0,81706.336,1528.0,224.33333,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,165.33333,0.0,0.0,702.0,0.0,20311.334,354.33334,67.0,178.33333,0.0,0.0,1555.3334,0.0,18590.666,1118.3334,157.33333,119.666664,0.0,0.0,219.66667,0.0,21205.334,55.333332,0.0,11.791667,0.0,94.333336,83.0,0.33333334,0.011709942,0.0,0.0,0.0,0.0,0.0,0.00031595575,83.0,0.33333334,0.023060797,0.0,0.0,0.0,0.0,0.0,0.33333334,21.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,21.333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-01-04,1176.7382,0.0,0.0,1101.7861,35.326504,1.0,1.0,1.0,1.0,1.0,8721.005,0.0,2370.58,3162.9087,3187.516,19.333334,0.0,5.6666665,10.666667,3.0,1015.0,0.0,0.0,4774.6665,0.0,79119.664,1092.6666,397.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,228.33333,0.0,0.0,783.3333,0.0,20263.334,298.66666,26.333334,202.66667,0.0,0.0,1867.0,0.0,18705.0,569.3333,256.0,584.0,0.0,0.0,2124.3333,0.0,18552.334,224.66667,114.666664,12.666667,0.0,101.333336,0.0,0.0,0.00048520137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077041605,0.0,0.0,0.00045977012,0.0,0.0,1.6666666,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.333334,0.0,0.0,0.0,0.6666667,21.666666,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333,3.6666667,0.0,0.0,0.0,0.0,0.33333334,0.33333334,3.0,3.3333333,0
P005,2016-01-06,1205.7391,0.0,29.000908,1101.7861,35.326504,1.0,1.0,1.0,0.6666667,1.0,20146.385,1509.9403,5590.7837,8877.08,4168.5815,19.666666,1.6666666,4.6666665,9.666667,4.3333335,827.6667,0.0,0.0,15926.0,0.0,67592.0,1663.6666,389.66666,171.66667,0.0,0.0,1030.0,0.0,20282.334,87.0,28.0,72.666664,0.0,0.0,4352.6665,0.0,16963.334,151.33333,60.0,202.33333,0.0,0.0,8283.333,0.0,11762.667,1130.0,221.66667,381.0,0.0,0.0,2260.0,0.0,18583.666,295.33334,80.0,12.416667,34.666668,134.0,0.0,0.0,0.00048520137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077041605,0.0,0.0,0.00045977012,0.0,0.0,1.3333334,25.666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.333334,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333,3.6666667,0.0,0.0,0.0,0.0,0.33333334,0.33333334,3.0,3.3333333,0
P005,2016-01-08,104.98386,0.0,29.000908,17.087082,41.808784,1.0,1.0,1.0,0.6666667,1.0,16731.42,1509.9403,4845.712,8989.589,1386.1776,9.333333,1.6666666,1.3333334,2.6666667,4.3333335,728.0,0.0,0.0,14851.667,0.0,70295.0,348.0,176.33333,171.66667,0.0,0.0,1030.0,0.0,20282.334,87.0,28.0,166.66667,0.0,0.0,4492.3335,0.0,16845.666,56.333332,39.0,240.66667,0.0,0.0,8277.333,0.0,12872.667,145.66667,63.666668,149.0,0.0,0.0,1052.0,0.0,20294.334,59.0,45.666668,12.833333,34.666668,137.33333,0.0,0.0,7.27802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019817677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-01-11,36.237484,0.0,0.0,36.237484,0.0,1.0,1.0,1.0,1.0,1.0,3450.526,0.0,6.3086667,1352.2823,2091.935,18.0,0.0,0.6666667,10.333333,7.3333335,509.33334,0.0,0.0,1432.0,0.0,82778.336,1441.6666,237.66667,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,184.0,0.0,0.0,681.3333,0.0,20015.334,543.0,176.33333,325.33334,0.0,0.0,750.6667,0.0,19564.0,898.6667,61.333332,16.583334,6.0,138.66667,0.0,0.0,0.00011122233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057471264,0.0,0.0,0.0,0.0,0.0,0.6666667,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
P005,2016-01-13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3811.8176,0.0,141.93466,1141.848,2528.035,14.0,0.0,1.0,9.333333,3.6666667,487.33334,0.0,0.0,15757.0,0.0,68148.0,1789.6666,217.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,20233.0,651.6667,13.333333,80.666664,0.0,0.0,7661.0,0.0,13241.333,496.0,121.0,406.66666,0.0,0.0,7394.0,0.0,13074.667,642.0,82.666664,13.666667,3.3333333,112.666664,0.0,0.0,0.00011122233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057471264,0.0,0.0,0.0,0.0,0.0,0.6666667,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
P005,2016-01-15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,22641.963,6294.4595,7414.9604,6286.744,2645.7976,6.6666665,0.33333334,1.0,4.3333335,1.6666666,1714.3334,6.0,0.0,1008.0,0.0,82908.664,404.33334,357.66666,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,41.666668,0.0,0.0,0.33333334,0.0,21521.334,8.666667,28.0,279.0,0.0,0.0,769.3333,0.0,20344.666,112.0,95.0,1393.6666,6.0,0.0,238.33333,0.0,19443.666,283.66666,234.66667,16.416666,1.3333334,132.66667,0.0,0.0,0.00012865046,0.0,0.0,0.0,0.0,0.0,0.00047014575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0,0
P005,2016-01-18,66.862366,66.862366,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0,1.0,2925.936,148.13667,0.0,1410.2057,1367.5936,7.3333335,1.0,0.0,3.3333333,3.0,772.6667,24.666666,0.0,687.6667,0.0,84090.336,613.3333,210.33333,32.666668,0.0,0.0,0.0,0.0,21507.334,15.333333,43.666668,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,367.33334,0.0,0.0,485.0,0.0,20499.334,215.33333,33.0,372.66666,24.666666,0.0,202.66667,0.0,20483.666,382.66666,133.66667,16.083334,23.333334,152.0,0.0,0.0,0.00022707808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043955309,0.0,0.0,8.012821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-01-20,0.0,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0,1.0,1335.5323,0.0,103.63333,707.41,524.489,14.333333,0.0,11.0,2.0,1.3333334,323.0,31.666666,0.0,764.0,0.0,84578.0,483.33334,219.0,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,19.333334,11.0,0.0,128.0,0.0,21179.334,155.0,107.333336,39.666668,0.0,0.0,405.33334,0.0,20890.0,243.0,22.0,264.0,20.666666,0.0,230.66667,0.0,20909.666,85.333336,89.666664,13.125,11.666667,116.666664,133.33333,0.33333334,0.023856666,0.0,0.0,0.0,133.33333,0.33333334,0.05299539,0.0,0.0,0.00018539118,0.0,0.0,0.001001001,0.0,0.0,1.6666666,490.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666,490.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-01-22,11627.148,0.0,0.0,11627.148,0.0,1.0,0.6666667,1.0,1.0,1.0,3230.1633,0.0,607.507,822.732,1799.9243,24.0,0.0,11.333333,7.3333335,5.3333335,1380.3334,31.666666,0.0,1966.6666,0.0,76533.336,1307.6666,5179.3335,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,138.33333,11.0,0.0,233.33333,0.0,20757.0,274.33334,186.0,858.0,0.0,0.0,1012.3333,0.0,18727.334,504.33334,498.0,384.0,20.666666,0.0,721.0,0.0,15450.0,529.0,4495.3335,12.791667,17.0,119.333336,133.33333,0.33333334,0.024244206,0.0,0.0,0.0,133.33333,0.33333334,0.05299539,0.0,0.0,0.0,0.0,0.0,0.0023081906,0.0,0.0,3.3333333,519.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666,490.66666,0.0,0.0,0.0,1.6666666,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666,0.0,0.0,0.0,0.0,1.3333334,1.6666666,0.6666667,0.0,0
P005,2016-01-26,55.543774,55.543774,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0,1.0,1435.4283,0.0,7.2356668,641.5863,786.6063,15.666667,0.0,0.33333334,12.0,3.3333333,222.66667,0.0,0.0,503.0,0.0,84738.0,582.6667,352.66666,0.0,0.0,0.0,0.0,0.0,21598.666,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,21566.0,29.0,5.0,134.66667,0.0,0.0,174.33333,0.0,20969.334,185.66667,136.0,88.0,0.0,0.0,328.66666,0.0,20604.0,367.66666,211.66667,11.416667,8.0,99.333336,0.0,0.0,0.00073283084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012590494,0.0,0.0,0.0009380863,0.33333334,7.3333335,1.0,487.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7.3333335,1.0,487.66666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.6666667,1.0,0
P005,2016-01-27,55.543774,55.543774,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0,1.0,2681.2546,0.0,0.0,1271.128,1410.1267,10.0,0.0,0.0,6.3333335,3.6666667,522.6667,7.0,0.0,1168.6666,0.0,83720.336,656.0,324.33334,0.0,0.0,0.0,0.0,0.0,21598.666,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,338.0,7.0,0.0,628.0,0.0,20310.666,243.33333,73.0,184.66667,0.0,0.0,540.6667,0.0,20211.0,412.33334,251.33333,12.916667,5.3333335,108.666664,0.0,0.0,0.00073283084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012590494,0.0,0.0,0.0009380863,0.33333334,7.3333335,0.33333334,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,7.3333335,0.33333334,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0
P005,2016-01-29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5795.3315,0.0,8.454333,4019.9417,1766.9353,15.0,0.0,0.6666667,9.666667,4.6666665,1498.3334,12.0,0.0,1164.0,0.0,82692.664,546.3333,485.66666,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,0.0,0.0,0.0,21.333334,0.0,21576.666,2.0,0.0,945.3333,12.0,0.0,865.0,0.0,19038.334,458.66666,280.66666,553.0,0.0,0.0,277.66666,0.0,20478.666,85.666664,205.0,11.583333,13.333333,106.0,0.0,0.0,0.0009578544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020916525,0.0,0.0,0.0,0.0,0.0,1.3333334,107.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,24.666666,0.0,0.0,0.0,1.0,82.666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,0.0,0
P005,2016-02-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13576.828,4.867,218.307,8925.039,4428.615,26.0,0.33333334,1.6666666,16.333334,8.333333,1287.6666,11.666667,0.0,2451.0,0.0,79995.336,2359.6667,293.66666,0.0,0.0,0.0,0.0,0.0,21598.666,0.33333334,0.0,33.0,0.0,0.0,10.0,0.0,21307.0,227.33333,22.666666,630.3333,11.666667,0.0,1233.3334,0.0,18048.334,1519.0,157.33333,624.3333,0.0,0.0,1207.6666,0.0,19041.334,613.0,113.666664,12.083333,17.333334,114.0,0.0,0.0,0.0006556628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017508982,0.0,0.0,0.00039401103,0.33333334,21.333334,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333,39.0,0.0,0.33333334,21.333334,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-02-03,84.243225,0.0,0.0,44.431477,39.811752,1.0,1.0,1.0,1.0,1.0,2705.807,4.867,156.47366,1456.5006,1087.9657,15.666667,0.33333334,0.6666667,14.0,1.6666666,256.0,0.0,0.0,669.0,0.0,84814.0,482.66666,177.33333,0.0,0.0,0.0,0.0,0.0,21599.0,0.0,0.0,64.0,0.0,0.0,60.0,0.0,21107.666,234.33333,134.0,191.66667,0.0,0.0,340.66666,0.0,20780.666,243.66667,43.333332,0.33333334,0.0,0.0,268.33334,0.0,21326.666,4.6666665,0.0,13.75,16.666666,126.666664,0.0,0.0,0.0001764602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003885004,0.0,0.0,0.0,0.0,0.0,1.6666666,34.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666,34.666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-02-10,73.5321,0.0,0.0,0.0,73.5321,0.6666667,0.33333334,0.33333334,0.33333334,0.6666667,7724.742,384.19067,1598.5753,413.567,5328.409,12.333333,1.3333334,4.0,1.3333334,5.6666665,973.6667,0.0,0.0,1215.6666,0.0,80993.336,2375.3333,841.0,452.0,0.0,0.0,795.3333,0.0,19970.334,98.666664,282.66666,311.33334,0.0,0.0,227.66667,0.0,20471.0,208.66667,381.33334,30.0,0.0,0.0,7.6666665,0.0,19568.0,1977.6666,16.666666,180.33333,0.0,0.0,185.0,0.0,20984.0,90.333336,160.33333,16.75,24.0,158.0,0.0,0.0,0.0007864496,0.0,0.0,0.0002726653,0.0,0.0,0.0013708019,0.0,0.0,0.00019527436,0.0,0.0,0.0008736983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P005,2016-02-12,52.578083,0.0,0.0,0.0,52.578083,1.0,1.0,1.0,0.6666667,1.0,28414.564,7584.1904,6057.508,7613.567,7159.2983,17.333334,1.6666666,7.0,1.6666666,8.0,10673.0,0.0,0.0,1329.3334,0.0,68041.0,5496.0,859.6667,452.0,0.0,0.0,795.3333,0.0,19970.334,98.666664,282.66666,336.0,0.0,0.0,439.66666,0.0,19515.0,864.6667,444.66666,7214.3335,0.0,0.0,7.6666665,0.0,12363.667,1979.3334,35.0,2670.6667,0.0,0.0,86.666664,0.0,16192.0,2553.3333,97.333336,8.0,46.666668,110.666664,0.0,0.0,0.0023116898,0.0,0.0,0.0002726653,0.0,0.0,0.0013708019,0.0,0.0,0.0030491557,0.0,0.0,0.0018312905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0
